Date,Country,Flag,Tier,Location,Company,Job Title,Search Keyword,Job URL,Posted Date,Easy Apply,Remote / Workplace,Match Score,Visa Sponsorship Mentioned,Required Skills,Resume File Path,Applied Status,Notes,Crawl Date,City,City Openings
2026-08-07,Malaysia,🇲🇾,2,"Kampung Api-Api, Johore, Malaysia","Aria Studios, Inc.",백엔드 플랫폼 엔지니어 | Backend Platform Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450025449,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Kampung Api-Api,1
2026-08-07,New Zealand,🇳🇿,1,"Hastings, Hawke's Bay, New Zealand",Engage Recruitment Support,Infrastructure Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450677939,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NEW_ZEALAND.docx,No,,2026-08-07,Hastings,1
2026-08-08,Netherlands,🇳🇱,1,"Asperen, Gelderland, Netherlands",Innovatec Hatchery Automation,Automation Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450314614,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Asperen,1
2026-08-08,Netherlands,🇳🇱,1,"Overijssel, Netherlands","Monolithic Power Systems, Inc.",IT Infrastructure Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4441633596,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Overijssel,1
2026-08-08,Netherlands,🇳🇱,1,"Hendrik-Ido-Ambacht, South Holland, Netherlands",BESIX Unitec,Maintenance Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448757539,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Hendrik-Ido-Ambacht,1
2026-08-08,Netherlands,🇳🇱,1,"Diemen, North Holland, Netherlands",Routz,DevOps Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4448751526,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Diemen,1
2026-08-08,Netherlands,🇳🇱,1,"Bilthoven, Utrecht, Netherlands",Triple Audio BV,Backend developer,Platform Engineer,https://www.linkedin.com/jobs/view/4450331318,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Bilthoven,1
2026-08-08,Sweden,🇸🇪,1,"Bodens kommun, Norrbotten County, Sweden",Stegra,Devops Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4404864459,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-08,Bodens kommun,1
2026-08-08,Sweden,🇸🇪,1,"Sölvesborg, Blekinge County, Sweden",Atria Sweden,Automation Specialist IT/OT,Platform Engineer,https://www.linkedin.com/jobs/view/4450085702,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-08,Sölvesborg,1
2026-08-08,Denmark,🇩🇰,1,"Hedehusene, Capital Region of Denmark, Denmark",DSV - Global Transport and Logistics,Senior Cloud Architect - Shape the future of Public Cloud Architecture at DSV,DevOps Engineer,https://www.linkedin.com/jobs/view/4440761548,2026-08-07,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_DENMARK.docx,No,,2026-08-08,Hedehusene,1
2026-08-08,Denmark,🇩🇰,1,"Herning, Central Denmark Region, Denmark",itm8 Danmark,Infrastruktur konsulent,Cloud Engineer,https://www.linkedin.com/jobs/view/4430233605,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_DENMARK.docx,No,,2026-08-08,Herning,1
2026-08-08,France,🇫🇷,2,"Bidart, Nouvelle-Aquitaine, France",INTESCIA GROUP,INTESCIA GROUP - Ingénieur DevOps &amp; Cloud Senior (H/F) - CDI,DevOps Engineer,https://www.linkedin.com/jobs/view/4432599454,2026-08-07,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Bidart,1
2026-08-08,France,🇫🇷,2,"Olivet, Centre-Val de Loire, France",Atos,Ingénieur système/ DevOps H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4429866329,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Olivet,1
2026-08-08,France,🇫🇷,2,"Vannes, Brittany, France",MGDIS,Alternant(e) DevOps / SRE F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4448722263,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Vannes,1
2026-08-08,France,🇫🇷,2,"Us, Île-de-France, France",DecisionPoint Corporation,Cybersecurity Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450789332,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Us,1
2026-08-08,France,🇫🇷,2,"Sète, Occitanie, France",Forssea Robotics,ROV Pilot &amp; Technician,Cloud Engineer,https://www.linkedin.com/jobs/view/4448732328,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Sète,1
2026-08-08,France,🇫🇷,2,"Suresnes, Île-de-France, France",- COYOTE -,Ingénieur DevOps (H/F),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450725943,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Suresnes,1
2026-08-08,France,🇫🇷,2,"Pantin, Île-de-France, France",Hermès,CDI - Ingénieur Sécurité applicative &amp; cloud (DevSecOps) H/F,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4424237149,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Pantin,1
2026-08-08,Portugal,🇵🇹,2,"Matosinhos, Porto, Portugal",OESL-Automotive,IT Linux System Specialist,Cloud Engineer,https://www.linkedin.com/jobs/view/4448778134,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_PORTUGAL.docx,No,,2026-08-08,Matosinhos,1
2026-08-08,Portugal,🇵🇹,2,"Bobadela, Vila Real, Portugal",Axians Portugal,Datacenter &amp; Private Cloud Team Leader,Cloud Engineer,https://www.linkedin.com/jobs/view/4450337012,2026-08-07,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_PORTUGAL.docx,No,,2026-08-08,Bobadela,1
2026-08-08,Poland,🇵🇱,2,"Toruń, Kujawsko-pomorskie, Poland",Sii Poland,Cloud Data Engineer (f/m/x),Cloud Engineer,https://www.linkedin.com/jobs/view/4438733004,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-08,Toruń,1
2026-08-08,Poland,🇵🇱,2,"Piła, Wielkopolskie, Poland",Sii Poland,Senior Security Engineer (f/m/x),Cloud Engineer,https://www.linkedin.com/jobs/view/4448792388,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-08,Piła,1
2026-08-08,Belgium,🇧🇪,2,"Drogenbos, Flemish Region, Belgium",Free-Work,ingénieur informatique Infrastructure (H/F) - Belgique (IT) / Freelance,Cloud Engineer,https://www.linkedin.com/jobs/view/4448714336,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Drogenbos,1
2026-08-08,Belgium,🇧🇪,2,"Malmedy, Walloon Region, Belgium",Robert Half,Data Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4450083385,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Malmedy,1
2026-08-08,Belgium,🇧🇪,2,"Poperinge, Flemish Region, Belgium",Randstad Digital Belgium,Allround System Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4450301202,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Poperinge,1
2026-08-08,Belgium,🇧🇪,2,"Evergem, Flemish Region, Belgium",BEUMER Group,Site Engineer Regio Evergem,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4392840269,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Evergem,1
2026-08-08,Belgium,🇧🇪,2,"Puurs, Flemish Region, Belgium",BIMONA,Production Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450065560,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Puurs,1
2026-08-08,Belgium,🇧🇪,2,"Lier, Flemish Region, Belgium",Clovr,Junior IT System Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4448760205,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-08,Lier,1
2026-08-08,Australia,🇦🇺,1,"Ryde, New South Wales, Australia",Peoplebank,DevSecOps Engineer (IAM),DevOps Engineer,https://www.linkedin.com/jobs/view/4450303138,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-08,Ryde,1
2026-08-08,Australia,🇦🇺,1,"Huntingwood, New South Wales, Australia",Linde Material Handling,Senior Cyber Security Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4414210321,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-08,Huntingwood,1
2026-08-08,Australia,🇦🇺,1,"Erskine Park, New South Wales, Australia",BGIS,Facilities Shift Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450059291,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-08,Erskine Park,1
2026-08-08,Singapore,🇸🇬,1,"East Region, Singapore",Scoot,"Senior Engineer, Information Technology (Technical Solutions)",Cloud Engineer,https://www.linkedin.com/jobs/view/4181067146,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_SINGAPORE.docx,No,,2026-08-08,East Region,1
2026-08-08,Malaysia,🇲🇾,2,"Sungai Buloh, Selangor, Malaysia",Armstrong Asia,"Senior Specialist, DevOps",DevOps Engineer,https://www.linkedin.com/jobs/view/4450088843,2026-08-07,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Sungai Buloh,1
2026-08-08,Malaysia,🇲🇾,2,"Kuala Lumpur International Airport, Selangor, Malaysia",HTC Global Services,"SAP Cloud ALM, including monitoring, alerting, governance,",Cloud Engineer,https://www.linkedin.com/jobs/view/4450740143,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Kuala Lumpur International Airport,1
2026-08-08,Malaysia,🇲🇾,2,"Kulai, Johore, Malaysia",TECEZE,Data Center Operations Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450308596,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Kulai,1
2026-08-08,Malaysia,🇲🇾,2,"Plentong Baru, Johore, Malaysia",STACK Infrastructure,Controls Engineer (Malaysia),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4440787883,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Plentong Baru,1
2026-08-06,Ireland,🇮🇪,1,"Cashel, County Tipperary, Ireland",Aspeiro,Cloud Platform Software Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4449980811,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-06,Cashel,1
2026-08-06,Australia,🇦🇺,1,"Parkes, New South Wales, Australia",Evolution Mining,Senior Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449347157,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-06,Parkes,1
2026-08-06,Australia,🇦🇺,1,"Laverton, Western Australia, Australia",Regis Resources Ltd,Senior Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449342015,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-06,Laverton,1
2026-08-06,Australia,🇦🇺,1,"West Wyalong, New South Wales, Australia",Evolution Mining,Engineer - Reliability Fixed Plant,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449352082,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-06,West Wyalong,1
2026-08-06,Australia,🇦🇺,1,"Port Melbourne, Victoria, Australia",Onyx Gaming,Senior Software Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4449370017,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-06,Port Melbourne,1
2026-08-06,France,🇫🇷,2,"Illkirch-Graffenstaden, Grand Est, France",VINCI Energies,Ingénieur Services Managés — Modern Workplace / Microsoft 365 F/H,Cloud Engineer,https://www.linkedin.com/jobs/view/4449949286,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Illkirch-Graffenstaden,1
2026-08-06,Portugal,🇵🇹,2,"Setúbal, Portugal",Rumos,DevOps Consultant,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4447390420,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_PORTUGAL.docx,No,,2026-08-06,Setúbal,1
2026-08-07,Netherlands,🇳🇱,1,"Leusden, Utrecht, Netherlands",ECI Software Solutions,AI QA Builder,DevOps Engineer,https://www.linkedin.com/jobs/view/4440726965,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Leusden,1
2026-08-07,Netherlands,🇳🇱,1,"Middelburg, Zeeland, Netherlands",SWYCS,DevOps Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4426748748,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Middelburg,1
2026-08-07,Netherlands,🇳🇱,1,"Maasdijk, South Holland, Netherlands",Harvest House,Solution Architect,Cloud Engineer,https://www.linkedin.com/jobs/view/4450201786,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Maasdijk,1
2026-08-07,Netherlands,🇳🇱,1,"Middenmeer, North Holland, Netherlands",Microsoft,Critical Environment Technician,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4441238299,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Middenmeer,1
2026-08-07,Netherlands,🇳🇱,1,"Europoort, South Holland, Netherlands",ADM,Instrumentation Engineer (Maintenance &amp; Reliability),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4255688715,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Europoort,1
2026-08-07,Netherlands,🇳🇱,1,"Het Hogeland, Groningen, Netherlands",John Sisk &amp; Son Ltd,Site Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4349793093,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Het Hogeland,1
2026-08-07,Netherlands,🇳🇱,1,"Valkenburg, South Holland, Netherlands",Surge Marine,System Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450615984,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Valkenburg,1
2026-08-07,Netherlands,🇳🇱,1,"Dronten, Flevoland, Netherlands",Eagle Commerce,Support Engineer (Vervuld),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450204763,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Dronten,1
2026-08-07,Netherlands,🇳🇱,1,"Nederland, Overijssel, Netherlands",Jobster,Data Engineer Communicatie en Informatiesystemen Operaties (CISOPS) - Jobbird.com,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449720802,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Nederland,1
2026-08-07,Ireland,🇮🇪,1,"Portlaoise, County Laois, Ireland",Midland Steel Reinforcement Supplies,Network and Security Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450239028,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Portlaoise,1
2026-08-07,Ireland,🇮🇪,1,"Bagenalstown, County Carlow, Ireland",Magna International,Process Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4432400704,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Bagenalstown,1
2026-08-07,Ireland,🇮🇪,1,"Wicklow, County Wicklow, Ireland",E-Frontiers,Snr IT &amp; Security Admin.,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450267674,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Wicklow,1
2026-08-07,Ireland,🇮🇪,1,"Dublin 10, County Dublin, Ireland",Carlsberg Britvic,OT Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4387402335,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_IRELAND.docx,No,,2026-08-07,Dublin 10,1
2026-08-07,Sweden,🇸🇪,1,"Gävle, Gävleborg County, Sweden",Trafikverket,Virtualiseringstekniker i en av Sveriges största IT-miljöer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450255085,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-07,Gävle,1
2026-08-07,Sweden,🇸🇪,1,"Katrineholm, Södermanland County, Sweden",Amazon Web Services (AWS),"Data Center Technician , DCC Communities",Cloud Engineer,https://www.linkedin.com/jobs/view/4450297852,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-07,Katrineholm,1
2026-08-07,Sweden,🇸🇪,1,"Landskrona, Skåne County, Sweden",Hitachi Energy,Produktionsingenjör,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448417402,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-07,Landskrona,1
2026-08-07,Sweden,🇸🇪,1,"Järfälla, Stockholm County, Sweden",Saab,Systems Engineer - Marin eftermarknad,Platform Engineer,https://www.linkedin.com/jobs/view/4422454686,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-07,Järfälla,1
2026-08-07,Denmark,🇩🇰,1,"Middelfart Municipality, Region of Southern Denmark, Denmark",Unit IT,Data Platform Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450253796,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_DENMARK.docx,No,,2026-08-07,Middelfart Municipality,1
2026-08-07,Finland,🇫🇮,1,"Tuhkakylä, Kainuu, Finland",Terrafame Ltd,Metallien talteenoton käyttövarmuusinsinööri (ODR-insinööri),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449785514,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FINLAND.docx,No,,2026-08-07,Tuhkakylä,1
2026-08-07,France,🇫🇷,2,"Rodez, Occitanie, France",Crédit Agricole Group Infrastructure Platform,Ingénieur SecOps,DevOps Engineer,https://www.linkedin.com/jobs/view/4450245411,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Rodez,1
2026-08-07,France,🇫🇷,2,"Lesquin, Hauts-de-France, France",Boulanger,SRE - Network Junior (F/H),DevOps Engineer,https://www.linkedin.com/jobs/view/4450236289,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Lesquin,1
2026-08-07,France,🇫🇷,2,Greater Saint-Etienne Metropolitan Area,SAVOYE Italia Srl,Administrateur.rice Systèmes Cloud Azure / DevOps,Cloud Engineer,https://www.linkedin.com/jobs/view/4450229413,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Saint-Etienne,1
2026-08-07,France,🇫🇷,2,"Avignon, Provence-Alpes-Côte d'Azur, France",Amiltone,Architecte Infrastructure (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4450281937,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Avignon,1
2026-08-07,France,🇫🇷,2,"La Courneuve, Île-de-France, France",ThunderSoft,Facility Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449360244,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,La Courneuve,1
2026-08-07,France,🇫🇷,2,"Survilliers, Île-de-France, France",Autoliv,Machine Build Automation and PLC Advanced Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4433073483,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Survilliers,1
2026-08-07,Portugal,🇵🇹,2,"Carnaxide, Lisbon, Portugal",Amadeus,Senior Platform Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4417115483,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_PORTUGAL.docx,No,,2026-08-07,Carnaxide,1
2026-08-07,Poland,🇵🇱,2,"Środa Śląska, Dolnośląskie, Poland",PepsiCo,Inżynier/ka Utrzymania Ruchu,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4429451684,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-07,Środa Śląska,1
2026-08-07,Poland,🇵🇱,2,"Plewiska, Wielkopolskie, Poland",Arvato,Automation &amp; Systems Support Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448407651,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-07,Plewiska,1
2026-08-07,Poland,🇵🇱,2,Torun Metropolitan Area,Allegro,Senior Software Engineer (Java / Kotlin) - Product Page,Platform Engineer,https://www.linkedin.com/jobs/view/4450223614,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-07,Torun,1
2026-08-07,Belgium,🇧🇪,2,"Courcelles, Walloon Region, Belgium",Actalent,Automation Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4442107779,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-07,Courcelles,1
2026-08-07,Belgium,🇧🇪,2,"Westerlo, Flemish Region, Belgium",Jacques IJs,Maintenance Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450230382,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_BELGIUM.docx,No,,2026-08-07,Westerlo,1
2026-08-07,Austria,🇦🇹,2,"Ostermiething, Upper Austria, Austria",STACKIT,Customer Presales Engineer (m/w/d) - Cloud &amp; Workspace Migration,Cloud Engineer,https://www.linkedin.com/jobs/view/4450612782,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRIA.docx,No,,2026-08-07,Ostermiething,1
2026-08-07,Austria,🇦🇹,2,"Eggelsberg, Upper Austria, Austria",ABB,Process &amp; Toolchain Expert (w/m/d),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449753080,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRIA.docx,No,,2026-08-07,Eggelsberg,1
